stat1,stat2,stat3,stat4,stat5,stat6,prob
17,17,11,10,7,7,3.76%
18,13,12,12,11,9,3.76%
18,14,14,13,3,3,3.76%
18,14,14,13,4,3,3.76%
18,14,14,13,5,3,3.76%
18,13,13,11,11,9,3.76%
18,14,14,13,6,3,3.76%
17,16,15,14,7,3,3.76%
16,14,14,14,13,10,3.76%
17,17,13,11,7,4,3.76%
17,16,15,12,12,6,3.75%
17,16,15,14,4,4,3.75%
17,16,15,14,5,4,3.75%
15,15,15,14,13,7,3.75%
17,17,10,10,8,7,3.75%
17,16,15,14,6,4,3.75%
17,17,13,9,9,3,3.75%
18,14,14,11,11,6,3.75%
18,14,14,13,7,3,3.75%
18,14,14,13,4,4,3.75%
18,14,14,13,5,4,3.75%
18,16,13,11,9,3,3.75%
17,16,15,14,7,4,3.75%
18,14,14,13,6,4,3.75%
18,16,11,11,7,7,3.75%
16,15,15,13,11,11,3.75%
17,14,14,14,10,10,3.74%
17,17,11,10,8,7,3.74%
17,17,13,9,9,4,3.74%
18,14,14,13,7,4,3.74%
17,16,14,14,10,8,3.74%
17,17,12,7,7,7,3.74%
18,16,12,10,9,7,3.74%
17,17,12,8,7,7,3.74%
18,16,13,9,9,6,3.74%
18,16,13,11,9,4,3.74%
17,16,15,14,8,3,3.74%
18,15,14,11,9,8,3.74%
17,17,13,8,8,6,3.74%
18,16,13,11,6,6,3.74%
17,17,13,10,6,6,3.74%
15,15,13,13,12,12,3.74%
17,17,12,9,7,7,3.74%
18,16,13,11,7,6,3.74%
17,17,13,9,8,6,3.74%
18,16,11,11,8,7,3.74%
17,17,13,10,9,3,3.74%
17,17,13,10,7,6,3.73%
18,16,10,10,10,5,3.73%
17,17,13,11,8,3,3.73%
18,15,13,13,9,3,3.73%
17,16,15,14,8,4,3.73%
18,14,14,13,8,3,3.73%
18,16,11,10,10,5,3.73%
17,17,13,10,9,4,3.73%
18,15,13,13,9,4,3.73%
18,16,12,10,10,3,3.72%
17,17,13,11,8,4,3.72%
17,17,13,11,5,5,3.72%
18,15,13,12,11,7,3.72%
16,16,13,13,13,8,3.72%
18,16,13,10,9,6,3.72%
17,17,13,11,6,5,3.72%
17,16,15,14,5,5,3.72%
17,16,15,14,6,5,3.72%
17,17,12,8,8,7,3.72%
18,14,13,13,10,7,3.72%
18,14,14,13,8,4,3.72%
17,16,15,14,7,5,3.72%
17,17,12,9,8,7,3.72%
18,15,13,11,9,9,3.72%
18,16,12,10,10,4,3.72%
17,17,13,11,7,5,3.72%
18,14,14,13,5,5,3.71%
18,14,14,13,6,5,3.71%
15,15,15,13,12,11,3.71%
17,16,14,14,11,7,3.71%
18,14,14,12,11,3,3.71%
18,16,12,11,7,7,3.71%
18,16,13,11,8,6,3.71%
17,16,15,13,10,9,3.71%
17,15,14,13,11,11,3.71%
18,14,14,13,7,5,3.71%
17,17,13,9,9,5,3.71%
17,17,11,11,9,6,3.71%
17,17,13,10,8,6,3.71%
18,16,13,11,9,5,3.71%
18,14,14,12,11,4,3.71%
16,16,15,14,9,9,3.70%
17,16,15,14,8,5,3.70%
17,17,12,10,7,7,3.70%
17,15,14,13,13,8,3.70%
16,16,15,14,12,3,3.70%
18,15,13,13,6,6,3.70%
18,16,12,11,8,7,3.70%
18,15,13,13,7,6,3.70%
18,15,13,13,9,5,3.70%
16,16,15,14,12,4,3.69%
17,17,13,10,9,5,3.69%
18,14,14,13,8,5,3.69%
17,17,12,10,8,7,3.69%
17,16,15,14,9,3,3.69%
17,17,13,11,8,5,3.69%
16,15,15,14,13,3,3.69%
18,16,12,10,10,5,3.69%
18,16,11,11,10,3,3.68%
17,16,15,14,9,4,3.68%
17,17,9,9,9,7,3.68%
16,15,15,14,13,4,3.68%
17,17,10,9,9,7,3.68%
18,15,13,13,8,6,3.68%
18,14,14,12,11,5,3.68%
17,17,12,11,9,6,3.68%
17,15,15,13,10,10,3.68%
18,16,11,11,10,4,3.68%
16,16,15,14,12,5,3.67%
17,14,14,13,12,11,3.67%
17,17,11,9,9,7,3.67%
16,15,14,14,12,11,3.67%
16,15,15,14,13,5,3.66%
18,16,13,7,7,7,3.66%
18,14,14,13,9,3,3.66%
18,16,13,8,7,7,3.66%
16,16,15,14,10,9,3.66%
18,15,13,10,10,9,3.66%
17,15,13,13,12,11,3.66%
18,16,13,9,7,7,3.66%
17,17,10,10,9,7,3.66%
17,16,15,14,9,5,3.66%
18,16,11,11,9,7,3.66%
18,14,14,13,9,4,3.66%
18,16,10,10,10,6,3.65%
18,16,12,11,10,3,3.65%
18,14,14,12,10,8,3.65%
17,17,11,10,9,7,3.65%
18,16,11,10,10,6,3.65%
17,15,15,13,12,9,3.65%
17,16,15,14,6,6,3.65%
16,15,14,13,13,11,3.65%
18,16,12,11,10,4,3.65%
17,16,15,14,7,6,3.65%
18,16,13,8,8,7,3.65%
18,16,11,11,10,5,3.65%
18,14,13,11,11,9,3.65%
16,15,15,12,12,11,3.64%
17,15,14,12,12,11,3.64%
18,16,13,9,8,7,3.64%
17,15,14,14,12,9,3.64%
18,13,13,13,8,8,3.64%
18,16,12,12,3,3,3.64%
18,16,12,12,4,3,3.64%
17,16,15,12,12,7,3.64%
18,16,12,12,5,3,3.64%
18,16,12,12,6,3,3.64%
18,15,14,12,10,7,3.64%
17,14,14,14,11,10,3.64%
17,17,10,10,10,3,3.64%
17,17,13,11,9,3,3.64%
17,16,15,14,8,6,3.63%
17,17,11,10,10,3,3.63%
18,16,12,12,7,3,3.63%
16,16,14,14,12,9,3.63%
18,16,13,10,7,7,3.63%
18,16,12,12,4,4,3.63%
18,16,12,12,5,4,3.63%
18,16,12,12,6,4,3.63%
18,14,14,13,6,6,3.63%
17,17,10,10,10,4,3.63%
17,17,13,11,9,4,3.63%
18,14,14,13,7,6,3.63%
18,14,14,13,9,5,3.63%
17,17,11,10,10,4,3.62%
16,16,15,14,12,6,3.62%
17,17,13,11,6,6,3.62%
18,16,12,12,7,4,3.62%
17,17,13,9,9,6,3.62%
18,16,12,11,9,7,3.62%
18,16,13,11,9,6,3.62%
16,15,15,13,13,9,3.62%
17,17,13,11,7,6,3.62%
18,15,13,13,9,6,3.62%
16,15,15,14,13,6,3.62%
17,17,12,9,9,7,3.62%
18,15,13,11,11,8,3.62%
18,16,13,10,8,7,3.62%
18,14,14,12,11,6,3.62%
18,13,13,13,9,8,3.62%
18,16,12,11,10,5,3.62%
18,15,13,11,10,9,3.62%
17,14,14,13,13,9,3.61%
15,15,14,12,12,12,3.61%
18,14,12,12,11,9,3.61%
18,14,14,11,11,7,3.61%
18,14,14,13,8,6,3.61%
17,17,11,11,7,7,3.61%
18,16,12,10,10,6,3.61%
16,16,14,13,13,8,3.61%
17,16,15,13,12,3,3.61%
17,17,13,10,9,6,3.61%
18,16,12,12,8,3,3.60%
18,13,13,13,11,3,3.60%
17,16,15,13,12,4,3.60%
17,17,12,10,9,7,3.60%
18,15,14,10,10,8,3.60%
17,17,10,10,10,5,3.60%
17,17,13,11,8,6,3.60%
17,17,11,11,8,7,3.60%
18,13,13,13,11,4,3.60%
17,15,15,14,11,8,3.60%
18,16,12,12,8,4,3.60%
17,17,11,10,10,5,3.59%
17,17,13,11,9,5,3.59%
17,17,12,10,10,3,3.59%
18,16,12,12,5,5,3.59%
18,16,12,12,6,5,3.59%
17,16,15,14,9,6,3.59%
17,17,12,10,10,4,3.59%
18,16,12,12,7,5,3.59%
18,14,13,13,8,8,3.59%
17,16,15,13,12,5,3.58%
18,13,13,12,11,9,3.58%
17,15,14,14,10,10,3.58%
17,17,12,11,7,7,3.58%
18,13,13,13,11,5,3.57%
15,15,15,14,13,8,3.57%
18,16,11,11,10,6,3.57%
17,17,12,11,8,7,3.57%
18,16,12,12,8,5,3.56%
18,14,13,13,9,8,3.56%
16,16,14,14,10,10,3.56%
18,15,12,12,11,8,3.56%
18,15,14,11,10,8,3.56%
17,16,15,14,10,3,3.56%
17,17,12,10,10,5,3.56%
17,17,11,11,10,3,3.56%
18,15,12,12,9,9,3.56%
16,15,15,14,12,10,3.55%
18,15,13,13,10,3,3.55%
16,15,14,14,13,10,3.55%
17,16,15,14,10,4,3.55%
18,14,14,13,9,6,3.55%
17,15,15,13,11,10,3.55%
18,14,13,13,11,3,3.55%
17,17,11,11,10,4,3.55%
18,16,13,9,9,7,3.55%
18,15,13,13,10,4,3.55%
18,14,13,13,11,4,3.55%
16,14,14,12,12,12,3.55%
17,17,13,7,7,7,3.54%
17,17,13,8,7,7,3.54%
16,16,14,13,11,11,3.54%
17,17,13,9,7,7,3.54%
18,16,12,11,10,6,3.54%
18,16,13,10,10,3,3.54%
18,15,14,11,11,3,3.53%
18,10,10,10,10,10,3.53%
18,11,10,10,10,10,3.53%
17,17,12,12,3,3,3.53%
17,17,12,12,4,3,3.53%
18,16,13,10,9,7,3.53%
17,17,12,12,5,3,3.53%
17,17,12,12,6,3,3.53%
18,11,11,10,10,10,3.53%
18,16,13,12,3,3,3.53%
18,16,13,12,4,3,3.53%
18,16,13,12,5,3,3.53%
17,16,15,13,12,6,3.53%
18,12,10,10,10,10,3.53%
17,17,12,11,10,3,3.53%
17,16,15,14,10,5,3.53%
18,16,13,12,6,3,3.53%
18,16,13,10,10,4,3.53%
17,17,13,8,8,7,3.53%
18,15,14,11,11,4,3.53%
18,12,11,10,10,10,3.53%
17,15,13,13,13,9,3.53%
17,17,13,9,8,7,3.53%
17,17,12,12,7,3,3.53%
16,15,15,14,13,7,3.53%
17,17,12,12,4,4,3.52%
17,17,12,12,5,4,3.52%
17,17,12,11,10,4,3.52%
17,17,12,12,6,4,3.52%
18,16,13,12,7,3,3.52%
17,17,11,11,9,7,3.52%
17,17,10,10,10,6,3.52%
18,16,13,11,7,7,3.52%
18,16,13,12,4,4,3.52%
18,16,13,12,5,4,3.52%
18,14,13,13,11,5,3.52%
18,16,12,12,9,3,3.52%
18,15,13,13,10,5,3.52%
18,16,13,12,6,4,3.52%
16,16,15,14,12,7,3.52%
17,17,11,11,10,5,3.52%
17,17,11,10,10,6,3.52%
17,17,12,12,7,4,3.52%
18,15,14,12,8,8,3.52%
17,17,13,10,7,7,3.52%
18,15,13,13,7,7,3.52%
18,16,13,12,7,4,3.51%
18,16,12,12,9,4,3.51%
17,17,13,11,9,6,3.51%
18,13,13,13,11,6,3.51%
18,16,13,11,8,7,3.51%
16,15,12,12,12,12,3.51%
18,15,13,13,8,7,3.51%
18,15,14,11,11,5,3.50%
17,17,13,10,8,7,3.50%
18,16,13,10,10,5,3.50%
17,17,12,12,8,3,3.50%
18,16,12,12,6,6,3.50%
18,16,8,8,8,8,3.50%
18,16,9,8,8,8,3.50%
18,16,13,12,8,3,3.50%
18,16,10,8,8,8,3.50%
18,16,12,12,7,6,3.50%
18,16,9,9,8,8,3.50%
18,16,10,9,8,8,3.50%
17,17,12,11,10,5,3.49%
17,17,12,11,9,7,3.49%
17,17,12,12,8,4,3.49%
18,13,10,10,10,10,3.49%
16,15,13,12,12,12,3.49%
18,13,13,13,10,8,3.49%
18,14,14,13,10,3,3.49%
17,16,15,14,7,7,3.49%
18,13,11,10,10,10,3.49%
18,16,13,12,8,4,3.49%
18,15,14,12,9,8,3.49%
18,11,11,11,10,10,3.49%
17,17,12,12,5,5,3.49%
17,17,12,12,6,5,3.49%
18,12,11,11,10,10,3.49%
18,16,11,8,8,8,3.49%
17,16,14,14,11,8,3.49%
18,16,10,10,10,7,3.49%
18,16,13,12,5,5,3.49%
18,16,13,12,6,5,3.49%
17,16,15,14,8,7,3.49%
18,16,11,9,8,8,3.49%
18,14,14,13,10,4,3.48%
18,16,11,10,10,7,3.48%
17,17,12,10,10,6,3.48%
17,17,12,12,7,5,3.48%
18,16,12,12,9,5,3.48%
18,14,14,12,11,7,3.48%
18,16,13,11,10,3,3.48%
18,14,13,12,11,9,3.48%
18,16,13,12,7,5,3.48%
17,15,14,14,11,10,3.48%
18,16,12,12,8,6,3.48%
13,13,13,13,13,12,3.48%
18,15,14,13,3,3,3.48%
18,15,14,13,4,3,3.48%
18,15,14,13,5,3,3.48%
17,16,14,12,12,10,3.48%
15,15,14,13,12,12,3.48%
18,16,13,11,10,4,3.48%
18,15,14,13,6,3,3.48%
18,15,12,12,10,9,3.48%
18,12,12,10,10,10,3.48%
14,13,13,13,13,12,3.47%
18,16,14,3,3,3,3.47%
18,16,14,4,3,3,3.47%
18,16,14,5,3,3,3.47%
18,16,14,4,4,3,3.47%
18,16,14,5,4,3,3.47%
18,16,14,6,3,3,3.47%
18,16,14,6,4,3,3.47%
18,16,14,7,3,3,3.47%
18,16,14,7,4,3,3.47%
18,16,14,5,5,3,3.47%
18,16,14,6,5,3,3.47%
18,16,14,7,5,3,3.47%
18,16,14,8,3,3,3.47%
18,16,14,8,4,3,3.47%
18,16,14,8,5,3,3.47%
17,16,15,14,10,6,3.47%
17,16,15,13,11,9,3.47%
18,16,14,6,6,3,3.47%
18,16,14,7,6,3,3.47%
18,15,14,13,7,3,3.47%
18,16,14,8,6,3,3.47%
18,16,10,10,8,8,3.47%
18,15,14,13,4,4,3.47%
18,15,14,13,5,4,3.47%
16,16,14,12,12,11,3.47%
18,15,14,13,6,4,3.47%
16,16,15,14,11,9,3.47%
16,15,15,13,12,11,3.47%
18,16,14,9,3,3,3.46%
18,16,14,9,4,3,3.46%
18,16,14,9,5,3,3.46%
18,16,14,9,6,3,3.46%
16,16,14,14,11,10,3.46%
16,16,15,12,12,10,3.46%
18,16,14,4,4,4,3.46%
18,16,14,5,4,4,3.46%
18,16,14,6,4,4,3.46%
18,16,14,7,4,4,3.46%
18,16,14,5,5,4,3.46%
18,16,14,6,5,4,3.46%
18,16,14,7,5,4,3.46%
18,15,14,13,7,4,3.46%
18,14,13,13,11,6,3.46%
18,16,14,8,4,4,3.46%
18,16,14,8,5,4,3.46%
18,15,13,13,9,7,3.46%
18,16,11,10,8,8,3.46%
18,16,14,6,6,4,3.46%
18,16,14,7,6,4,3.46%
18,16,14,7,7,3,3.46%
18,15,13,12,11,8,3.46%
17,17,12,12,8,5,3.46%
18,16,14,8,7,3,3.46%
18,16,14,8,6,4,3.46%
18,14,14,13,10,5,3.46%
18,16,13,12,8,5,3.46%
18,14,14,9,9,9,3.46%
18,15,13,13,10,6,3.46%
18,16,14,9,4,4,3.46%
18,16,14,9,5,4,3.46%
18,16,14,9,7,3,3.45%
18,16,14,9,6,4,3.45%
18,13,11,11,10,10,3.45%
18,14,14,10,9,9,3.45%
17,16,15,14,9,7,3.45%
18,16,14,7,7,4,3.45%
18,16,14,8,7,4,3.45%
18,14,14,13,7,7,3.45%
18,15,14,13,8,3,3.45%
18,13,12,10,10,10,3.45%
17,17,11,11,10,6,3.45%
18,16,13,11,10,5,3.45%
18,16,14,9,7,4,3.45%
18,12,12,11,10,10,3.45%
18,16,12,10,10,7,3.44%
16,16,13,13,12,11,3.44%
18,15,14,13,8,4,3.44%
18,14,14,13,8,7,3.44%
18,15,13,12,9,9,3.44%
18,15,14,11,11,6,3.44%
17,17,13,12,3,3,3.44%
17,17,13,12,4,3,3.44%
17,17,13,12,5,3,3.44%
18,16,13,11,9,7,3.44%
17,15,15,14,9,9,3.44%
18,16,9,9,9,8,3.44%
17,17,13,12,6,3,3.44%
18,16,10,9,9,8,3.44%
18,14,13,13,10,8,3.44%
17,17,13,9,9,7,3.44%
18,15,14,13,5,5,3.44%
18,16,14,10,3,3,3.44%
18,16,14,10,4,3,3.44%
18,16,14,10,5,3,3.44%
18,15,14,13,6,5,3.44%
17,17,13,10,10,3,3.44%
17,17,13,12,7,3,3.43%
18,16,14,10,6,3,3.43%
17,17,13,12,4,4,3.43%
17,17,13,12,5,4,3.43%
17,17,13,12,6,4,3.43%
17,16,15,12,12,8,3.43%
18,15,14,13,7,5,3.43%
18,16,11,9,9,8,3.43%
18,16,12,8,8,8,3.43%
17,15,15,14,12,3,3.43%
18,16,12,9,8,8,3.43%
17,17,13,10,10,4,3.43%
18,16,13,10,10,6,3.43%
17,17,14,3,3,3,3.43%
17,17,14,4,3,3,3.43%
17,17,14,5,3,3,3.43%
17,17,14,4,4,3,3.43%
17,17,14,5,4,3,3.43%
17,17,14,6,3,3,3.43%
17,17,14,6,4,3,3.43%
17,17,14,7,3,3,3.43%
17,17,14,7,4,3,3.43%
17,17,14,5,5,3,3.43%
17,17,14,6,5,3,3.43%
17,17,14,7,5,3,3.43%
18,16,14,10,4,4,3.43%
18,16,14,10,5,4,3.43%
17,15,15,14,12,4,3.43%
18,16,14,10,7,3,3.43%
17,17,13,12,7,4,3.43%
17,17,14,8,3,3,3.43%
17,17,14,8,4,3,3.43%
17,17,14,8,5,3,3.43%
17,17,13,10,9,7,3.43%
18,16,14,10,6,4,3.43%
17,17,14,6,6,3,3.43%
17,17,14,7,6,3,3.43%
14,14,14,14,13,11,3.43%
17,16,15,13,12,7,3.43%
17,17,14,8,6,3,3.42%
17,16,13,13,12,10,3.42%
18,16,14,5,5,5,3.42%
18,16,14,6,5,5,3.42%
18,16,14,7,5,5,3.42%
17,17,12,11,10,6,3.42%
18,16,14,8,8,3,3.42%
17,17,12,12,9,3,3.42%
18,16,14,6,6,5,3.42%
18,16,14,7,6,5,3.42%
18,16,14,8,5,5,3.42%
14,14,13,13,13,12,3.42%
18,16,10,10,9,8,3.42%
18,16,14,8,6,5,3.42%
17,17,14,9,3,3,3.42%
17,17,14,9,4,3,3.42%
17,17,14,9,5,3,3.42%
18,16,13,12,9,3,3.42%
18,13,12,11,10,10,3.42%
18,16,14,9,8,3,3.42%
17,17,14,9,6,3,3.42%
17,17,13,11,7,7,3.42%
17,17,14,4,4,4,3.42%
17,17,14,5,4,4,3.42%
17,17,14,6,4,4,3.42%
18,16,14,10,7,4,3.42%
17,17,14,7,4,4,3.42%
17,17,14,5,5,4,3.42%
17,17,14,6,5,4,3.42%
17,17,14,7,5,4,3.42%
17,17,14,8,4,4,3.42%
17,17,14,8,5,4,3.42%
18,16,14,9,5,5,3.42%
17,17,14,6,6,4,3.42%
17,17,14,7,6,4,3.42%
17,17,14,7,7,3,3.42%
18,16,14,9,6,5,3.42%
17,17,12,12,9,4,3.42%
17,17,14,8,7,3,3.42%
18,16,11,10,9,8,3.42%
17,17,14,8,6,4,3.41%
18,16,14,7,7,5,3.41%
18,16,14,8,8,4,3.41%
18,15,14,13,8,5,3.41%
18,16,14,8,7,5,3.41%
18,16,13,12,9,4,3.41%
18,15,14,12,11,3,3.41%
17,17,13,12,8,3,3.41%
18,16,14,9,8,4,3.41%
17,17,14,9,4,4,3.41%
17,17,14,9,5,4,3.41%
18,16,12,10,8,8,3.41%
17,17,14,9,7,3,3.41%
17,17,14,9,6,4,3.41%
18,16,11,11,10,7,3.41%
18,16,14,9,7,5,3.41%
17,15,15,14,12,5,3.41%
17,17,13,11,8,7,3.41%
17,17,14,7,7,4,3.41%
18,16,12,12,9,6,3.41%
17,17,14,8,7,4,3.41%
18,15,14,12,11,4,3.41%
18,14,14,11,9,9,3.40%
16,16,13,13,13,9,3.40%
17,17,13,12,8,4,3.40%
16,14,14,13,12,12,3.40%
17,17,13,10,10,5,3.40%
17,15,15,14,10,9,3.40%
17,17,14,9,7,4,3.40%
17,17,12,12,6,6,3.40%
17,17,13,12,5,5,3.40%
18,14,14,13,9,7,3.40%
17,17,13,12,6,5,3.40%
17,17,12,12,7,6,3.40%
18,16,13,12,6,6,3.40%
17,15,14,13,12,11,3.40%
18,16,14,10,8,3,3.40%
18,14,14,13,10,6,3.40%
18,16,13,12,7,6,3.39%
17,17,13,12,7,5,3.39%
17,17,14,10,3,3,3.39%
17,17,14,10,4,3,3.39%
17,17,14,10,5,3,3.39%
17,17,14,10,6,3,3.39%
15,14,14,14,13,11,3.39%
18,16,14,10,5,5,3.39%
18,15,14,13,9,3,3.39%
18,16,14,10,6,5,3.39%
18,16,14,10,8,4,3.39%
17,17,13,11,10,3,3.39%
17,17,12,12,9,5,3.39%
18,13,13,13,11,7,3.39%
17,17,14,10,4,4,3.38%
17,17,14,10,7,3,3.38%
17,17,14,10,5,4,3.38%
17,15,14,13,13,9,3.38%
18,16,13,12,9,5,3.38%
18,15,14,12,11,5,3.38%
17,17,14,10,6,4,3.38%
18,15,14,13,9,4,3.38%
18,16,14,10,7,5,3.38%
18,16,12,11,10,7,3.38%
18,16,12,9,9,8,3.38%
18,16,14,8,8,5,3.38%
17,17,14,8,8,3,3.38%
17,17,12,12,8,6,3.38%
17,17,13,11,10,4,3.38%
17,17,14,5,5,5,3.38%
17,17,14,6,5,5,3.38%
17,17,14,7,5,5,3.38%
17,17,14,6,6,5,3.38%
17,17,14,8,5,5,3.38%
17,17,14,7,6,5,3.38%
17,17,14,8,6,5,3.38%
18,16,14,9,8,5,3.38%
17,17,14,9,8,3,3.38%
18,16,13,11,10,6,3.38%
18,16,13,12,8,6,3.38%
17,17,14,10,7,4,3.38%
17,17,14,9,5,5,3.37%
17,17,14,9,6,5,3.37%
17,17,13,12,8,5,3.37%
17,17,14,8,8,4,3.37%
17,17,14,7,7,5,3.37%
17,17,14,8,7,5,3.37%
17,17,14,9,8,4,3.37%
18,15,13,12,10,9,3.37%
18,16,12,10,9,8,3.37%
18,12,12,12,12,3,3.37%
17,17,14,9,7,5,3.37%
17,17,8,8,8,8,3.36%
17,17,9,8,8,8,3.36%
17,17,10,10,10,7,3.36%
15,13,13,13,13,12,3.36%
17,17,10,8,8,8,3.36%
17,17,9,9,8,8,3.36%
17,15,15,14,12,6,3.36%
17,17,10,9,8,8,3.36%
17,17,11,10,10,7,3.36%
18,12,12,12,12,4,3.36%
18,13,12,12,12,3,3.36%
18,15,14,13,6,6,3.36%
18,13,12,12,12,4,3.36%
18,14,14,11,11,8,3.36%
18,15,14,13,9,5,3.36%
16,15,15,14,13,8,3.36%
18,15,14,13,7,6,3.35%
17,17,14,10,8,3,3.35%
17,17,11,8,8,8,3.35%
18,16,14,10,8,5,3.35%
17,17,11,9,8,8,3.35%
17,17,13,11,10,5,3.35%
18,15,14,12,10,8,3.35%
18,14,14,10,10,9,3.35%
17,16,15,14,10,7,3.35%
17,17,14,10,5,5,3.35%
17,16,15,10,10,10,3.35%
17,17,14,10,6,5,3.35%
17,17,14,10,8,4,3.35%
15,15,15,13,13,10,3.34%
17,17,13,11,9,7,3.34%
17,17,14,10,7,5,3.34%
18,15,14,13,8,6,3.34%
18,12,12,12,12,5,3.34%
18,16,14,11,3,3,3.34%
18,16,14,11,4,3,3.34%
18,16,14,11,5,3,3.34%
17,16,14,14,9,9,3.34%
18,16,14,11,6,3,3.34%
17,16,15,11,10,10,3.34%
18,14,13,13,11,7,3.34%
17,17,14,8,8,5,3.34%
17,17,10,10,8,8,3.34%
18,16,11,11,8,8,3.34%
17,17,13,12,9,3,3.34%
17,17,14,9,8,5,3.34%
18,13,12,12,12,5,3.34%
18,16,14,11,7,3,3.33%
17,17,13,10,10,6,3.33%
18,16,14,11,4,4,3.33%
18,16,14,11,5,4,3.33%
17,17,11,10,8,8,3.33%
16,16,15,14,12,8,3.33%
18,16,14,11,6,4,3.33%
15,14,13,13,13,12,3.33%
17,17,13,12,9,4,3.33%
17,17,12,10,10,7,3.33%
17,13,13,13,13,10,3.33%
18,16,14,6,6,6,3.33%
18,16,14,7,6,6,3.33%
18,16,14,8,6,6,3.33%
18,15,14,12,11,6,3.32%
18,16,14,11,7,4,3.32%
18,16,14,7,7,6,3.32%
18,16,14,8,7,6,3.32%
18,16,14,9,6,6,3.32%
18,14,14,11,10,9,3.32%
18,15,13,13,10,7,3.32%
18,16,14,9,7,6,3.32%
17,16,14,14,12,3,3.32%
18,15,14,11,11,7,3.31%
17,17,13,12,6,6,3.31%
17,17,14,10,8,5,3.31%
17,17,12,12,9,6,3.31%
18,14,10,10,10,10,3.31%
17,17,9,9,9,8,3.31%
17,16,14,14,12,4,3.31%
17,17,13,12,7,6,3.31%
17,17,10,9,9,8,3.31%
18,16,14,9,9,3,3.31%
18,14,11,10,10,10,3.31%
18,16,12,12,10,3,3.31%
18,16,12,12,7,7,3.31%
18,16,13,12,9,6,3.31%
17,14,13,13,13,10,3.31%
18,16,12,11,8,8,3.31%
17,17,12,8,8,8,3.31%
17,17,12,9,8,8,3.31%
18,16,14,11,8,3,3.31%
18,16,12,12,10,4,3.30%
17,17,11,9,9,8,3.30%
18,16,14,9,9,4,3.30%
17,17,14,11,3,3,3.30%
17,17,14,11,4,3,3.30%
17,17,14,11,5,3,3.30%
17,17,14,11,6,3,3.30%
17,17,13,12,9,5,3.30%
18,16,11,11,9,8,3.30%
18,16,12,12,8,7,3.30%
16,15,13,13,12,12,3.30%
16,16,14,13,13,9,3.30%
17,16,14,14,10,9,3.30%
18,16,14,10,9,3,3.30%
18,16,14,11,8,4,3.30%
18,15,11,11,11,9,3.30%
18,16,14,11,5,5,3.30%
18,16,14,10,6,6,3.30%
18,16,14,11,6,5,3.30%
17,17,14,11,7,3,3.30%
17,17,11,11,10,7,3.30%
17,17,14,11,4,4,3.29%
17,17,10,10,9,8,3.29%
17,17,14,11,5,4,3.29%
18,16,14,8,8,6,3.29%
17,17,13,12,8,6,3.29%
17,16,14,14,12,5,3.29%
17,17,14,11,6,4,3.29%
18,16,14,10,7,6,3.29%
18,16,14,9,8,6,3.29%
18,16,14,10,9,4,3.29%
18,16,14,11,7,5,3.29%
17,17,11,10,9,8,3.29%
18,12,12,12,12,6,3.29%
17,17,12,10,8,8,3.29%
18,15,14,13,9,6,3.29%
17,17,14,11,7,4,3.29%
17,17,14,6,6,6,3.29%
17,17,14,7,6,6,3.29%
18,15,12,11,11,9,3.28%
17,17,13,11,10,6,3.28%
17,17,14,8,6,6,3.28%
17,16,15,14,11,3,3.28%
18,13,12,12,12,6,3.28%
17,17,14,7,7,6,3.28%
17,17,14,8,7,6,3.28%
18,14,12,10,10,10,3.28%
17,17,14,9,6,6,3.28%
18,14,11,11,10,10,3.28%
17,16,15,14,11,4,3.28%
17,14,14,14,13,3,3.28%
16,16,15,13,12,10,3.28%
18,16,12,12,10,5,3.28%
18,13,13,12,12,3,3.28%
17,17,14,9,7,6,3.28%
15,15,15,14,13,9,3.28%
18,16,13,10,10,7,3.28%
17,14,14,14,13,4,3.27%
18,16,14,9,9,5,3.27%
17,17,14,9,9,3,3.27%
18,13,13,12,12,4,3.27%
17,17,12,11,10,7,3.27%
18,16,12,11,9,8,3.27%
18,16,14,10,8,6,3.27%
17,17,14,11,8,3,3.27%
18,14,12,12,12,3,3.27%
18,16,14,11,8,5,3.27%
17,17,14,9,9,4,3.27%
17,15,15,14,12,7,3.26%
16,16,16,3,3,3,3.26%
16,16,16,4,3,3,3.26%
16,16,16,5,3,3,3.26%
16,16,16,6,3,3,3.26%
16,16,16,4,4,3,3.26%
16,16,16,5,4,3,3.26%
16,16,16,6,4,3,3.26%
16,16,16,7,3,3,3.26%
16,16,16,7,4,3,3.26%
16,16,16,5,5,3,3.26%
16,16,16,6,5,3,3.26%
16,16,16,7,5,3,3.26%
16,16,16,8,3,3,3.26%
16,16,16,8,4,3,3.26%
16,16,16,8,5,3,3.26%
16,16,16,6,6,3,3.26%
16,16,16,7,6,3,3.26%
17,17,14,11,8,4,3.26%
16,16,16,8,6,3,3.26%
18,14,12,12,12,4,3.26%
17,17,14,10,9,3,3.26%
18,14,14,13,10,7,3.26%
18,16,14,10,9,5,3.26%
17,17,12,9,9,8,3.26%
17,17,14,11,5,5,3.26%
17,17,14,11,6,5,3.26%
17,16,15,14,11,5,3.26%
16,16,16,9,3,3,3.26%
16,16,16,9,4,3,3.26%
16,16,16,9,5,3,3.26%
17,14,14,14,13,5,3.26%
16,16,16,9,6,3,3.26%
17,17,14,10,6,6,3.26%
16,16,16,4,4,4,3.26%
16,16,16,5,4,4,3.26%
